date,distance_to_mercury,distance_to_venus,distance_to_earth,distance_to_sun
2018-08-15,0.6932654147099665,0.7481329897682526,0.2541566730088757,1.0121933273765793
2018-08-16,0.7056358959971732,0.7347128029709511,0.2496052496079034,1.0114152344631944
2018-08-17,0.7196878980538567,0.7211361999872228,0.24522202510862626,1.0104464824297377
2018-08-18,0.735364318079423,0.7074090319702422,0.24102124545248957,1.0092868040080767
2018-08-19,0.752588954703706,0.6935372764955476,0.23701747615991745,1.007935879378729
2018-08-20,0.7712672233270343,0.6795267098638995,0.23322558153634868,1.0063932286967696
2018-08-21,0.7912874255916227,0.6653813530967383,0.22966176611242442,1.004657893686324
2018-08-22,0.812520638223939,0.6511080819790119,0.22634082729715252,1.0027295205406623
2018-08-23,0.8348219828527382,0.6367145683909354,0.2232767230589984,1.0006079461262647
2018-08-24,0.8580320952321656,0.6222069319209329,0.22048393061344634,0.998292566793256
2018-08-25,0.8819779613581091,0.6075912870138682,0.21797643068814285,0.9957827199508371
2018-08-26,0.9064742900037165,0.5928737400597915,0.21576750599360076,0.9930776845092045
2018-08-27,0.9313252516538603,0.5780603868486517,0.21386953094354197,0.9901766813201271
2018-08-28,0.9563266899233566,0.5631573038537095,0.21229375833744896,0.9870788668842975
2018-08-29,0.9812688984162756,0.5481705479297364,0.21105011028834508,0.9837833357245399
2018-08-30,1.0059399758486138,0.5331061521379846,0.21014698306660473,0.9802891185066046
2018-08-31,1.0301297101241738,0.5179701210832347,0.2095910766500924,0.9765951810624014
2018-09-01,1.0536337928949768,0.5027684896975628,0.20938716328602083,0.9727004061174531
2018-09-02,1.0762582941855852,0.48750727475523364,0.20953804224901182,0.9686036092304783
2018-09-03,1.0978241347474904,0.472192232572189,0.21004486239017958,0.964303591240251
2018-09-04,1.1181706247089747,0.4568292163531193,0.21090658648683533,0.9597990414070959
2018-09-05,1.1371586877419135,0.4414240322733605,0.21212024082752398,0.9550885734994129
2018-09-06,1.1546730024396272,0.4259824338160725,0.21368102431190417,0.9501707248900705
2018-09-07,1.1706230550924064,0.4105101225828022,0.2155824589216729,0.9450439551468405
2018-09-08,1.1849431018561607,0.3950127441979749,0.2178165968699143,0.9397066434400876
2018-09-09,1.1975911368162433,0.3794958899201713,0.22037426199582566,0.9341570843995362
2018-09-10,1.2085470608393123,0.3639650874449584,0.22324534073850835,0.9283934884739259
2018-09-11,1.217810258860648,0.34842581149463525,0.22641905678241844,0.922413976982731
2018-09-12,1.2253968391947718,0.33288348808434093,0.22988425067111196,0.9162165765059924
2018-09-13,1.2313367578663643,0.31734350432909697,0.23362963876529755,0.9097992189347491
2018-09-14,1.2356709983384015,0.3018112248405412,0.23764403764501624,0.9031597378213128
